"full_name","province_or_state","district_id","gender","career","type","election_date","year","exit_year","party_id","legislature_id","Lstart_date","Lend_date","other_names","country_id","institution_id"
"irvin pelletier","QC","rimouski","m","business","election",2012-09-04,2012,"2014","PQ",40,2012-09-04,2014-03-05,NA,"CAN","QCASSNAT"
"andre pelletier","QC","abitibiest","m","business","election",1994-09-12,1994,"2003","PQ",35,1994-09-12,1998-11-25,"pelletier","CAN","QCASSNAT"
"andre pelletier","QC","abitibiest","m","business","election",1998-11-30,1998,"2003","PQ",36,1998-11-30,2003-02-12,NA,"CAN","QCASSNAT"
"robert perreault","QC","mercier","m","business","election",1994-09-12,1994,"2000","PQ",35,1994-09-12,1998-11-25,"perreault","CAN","QCASSNAT"
"robert perreault","QC","mercier","m","business","election",1998-11-30,1998,"2000","PQ",36,1998-11-30,2003-02-12,"perreault","CAN","QCASSNAT"
"sarah perreault","QC","chauveau","f","politics","election",2003-04-14,2003,"2007","PLQ",37,2003-04-14,2007-02-21,"perreault","CAN","QCASSNAT"
"denis perron","QC","duplessis","m","business","election",1994-09-12,1994,"1997","PQ",35,1994-09-12,1998-11-25,"perron","CAN","QCASSNAT"
"meganne perrymelancon","QC","gaspe","f","politics","election",2018-10-01,2018,"NA","PQ",42,2018-10-01,2022-08-28,"mme perry melancon ; meganne perry melancon ; perry melancon ; mme melancon","CAN","QCASSNAT"
"marc picard","QC","chutesdelachaudiere","m","business","election",2003-04-14,2003,"NA","ADQ",37,2003-04-14,2007-02-21,"picard","CAN","QCASSNAT"
"marc picard","QC","chutesdelachaudiere","m","business","election",2007-03-26,2007,"NA","ADQ",38,2007-03-26,2008-11-05,"picard","CAN","QCASSNAT"
"marc picard","QC","chutesdelachaudiere","m","business","election",2008-12-08,2008,"NA","ADQ",39,2008-12-08,2012-08-01,"picard","CAN","QCASSNAT"
"marc picard","QC","chutesdelachaudiere","m","business","election",2012-09-04,2012,"NA","CAQ",40,2012-09-04,2014-03-05,"picard","CAN","QCASSNAT"
"marc picard","QC","chutesdelachaudiere","m","business","election",2014-04-07,2014,"NA","CAQ",41,2014-04-07,2018-08-23,"picard","CAN","QCASSNAT"
"marc picard","QC","chutesdelachaudiere","m","business","election",2018-10-01,2018,"NA","CAQ",42,2018-10-01,2022-08-28,"m. picard","CAN","QCASSNAT"
"marilyne picard","QC","soulanges","f","communitywork","election",2018-10-01,2018,"NA","CAQ",42,2018-10-01,2022-08-28,NA,"CAN","QCASSNAT"
"marilyne picard","QC","soulanges","f","communitywork","election",2022-10-03,2022,"NA","CAQ",43,NA,NA,NA,"CAN","QCASSNAT"
"michel pigeon","QC","charlesbourg","m","engineering","election",2008-12-08,2008,"2012","PLQ",39,2008-12-08,2012-08-01,"pigeon","CAN","QCASSNAT"
"claude pinard","QC","saintmaurice","m","notarialpractice","election",1994-09-12,1994,"2007","PQ",35,1994-09-12,1998-11-25,"pinard","CAN","QCASSNAT"
"claude pinard","QC","saintmaurice","m","notarialpractice","election",1998-11-30,1998,"2007","PQ",36,1998-11-30,2003-02-12,"pinard","CAN","QCASSNAT"
"claude pinard","QC","saintmaurice","m","notarialpractice","election",2003-04-14,2003,"2007","PQ",37,2003-04-14,2007-02-21,"pinard","CAN","QCASSNAT"
"claude pinard","QC","saintmaurice","m","notarialpractice","election",2008-12-08,2008,"2012","PQ",39,2008-12-08,2012-08-01,"pinard","CAN","QCASSNAT"
"marc plante","QC","maskinonge","m","business","election",2014-04-07,2014,"2018","PLQ",41,2014-04-07,2018-08-23,"plante","CAN","QCASSNAT"
"robert poeti","QC","margueritebourgeoys","m","police","election",2012-09-04,2012,"2018","PLQ",40,2012-09-04,2014-03-05,"poeti","CAN","QCASSNAT"
"robert poeti","QC","margueritebourgeoys","m","police","election",2014-04-07,2014,"2018","PLQ",41,2014-04-07,2018-08-23,"poeti","CAN","QCASSNAT"
"carole poirier","QC","hochelagamaisonneuve","f","business","election",2008-12-08,2008,"2018","PQ",39,2008-12-08,2012-08-01,"poirier","CAN","QCASSNAT"
"carole poirier","QC","hochelagamaisonneuve","f","business","election",2012-09-04,2012,"2018","PQ",40,2012-09-04,2014-03-05,"poirier","CAN","QCASSNAT"
"carole poirier","QC","hochelagamaisonneuve","f","business","election",2014-04-07,2014,"2018","PQ",41,2014-04-07,2018-08-23,"poirier","CAN","QCASSNAT"
"saul polo","QC","lavaldesrapides","m","business","election",2014-04-07,2014,"NA","PLQ",41,2014-04-07,2018-08-23,"polo","CAN","QCASSNAT"
"saul polo","QC","lavaldesrapides","m","business","election",2018-10-01,2018,"NA","PLQ",42,2018-10-01,2022-08-28,"polo ; m.polo ; m. polo","CAN","QCASSNAT"
"normand poulin","QC","beaucenord","m","business","election",1994-09-12,1994,"2003","PLQ",35,1994-09-12,1998-11-25,"poulin","CAN","QCASSNAT"
"normand poulin","QC","beaucenord","m","business","election",1998-11-30,1998,"2003","PLQ",36,1998-11-30,2003-02-12,"poulin","CAN","QCASSNAT"
"samuel poulin","QC","beaucesud","m","journalism","election",2018-10-01,2018,"NA","CAQ",42,2018-10-01,2022-08-28,"poulin","CAN","QCASSNAT"
"samuel poulin","QC","beaucesud","m","journalism","election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"poulin ; m.poulin ; m. poulin","CAN","QCASSNAT"
"caroline proulx","QC","berthier","f","journalism","election",2018-10-01,2018,"NA","CAQ",42,2018-10-01,2022-08-28,NA,"CAN","QCASSNAT"
"caroline proulx","QC","berthier","f","journalism","election",2022-10-03,2022,NA,"CAQ",NA,NA,NA,NA,"CAN","QCASSNAT"
"marieeve proulx","QC","cotedusud","f","business","election",2018-10-01,2018,"NA","CAQ",42,2018-10-01,2022-08-28,NA,"CAN","QCASSNAT"
"sebastien proulx","QC","troisrivieres","m","law","election",2007-03-26,2007,"2008","ADQ",38,2007-03-26,2008-11-05,"proulx","CAN","QCASSNAT"
"sebastien proulx","QC","jeantalon","m","law","byelection",2014-04-07,2014,"2019","PLQ",41,2014-04-07,2018-08-23,"proulx","CAN","QCASSNAT"
"sebastien proulx","QC","jeantalon","m","law","election",2018-10-01,2018,"2019","PLQ",42,2018-10-01,2022-08-28,NA,"CAN","QCASSNAT"
"suzanne proulx","QC","sainterose","f","business","election",2012-09-04,2012,"2014","PQ",40,2012-09-04,2014-03-05,"proulx","CAN","QCASSNAT"
"luc provencal","QC","beaucenord","m","education","election",2018-10-01,2018,"NA","CAQ",42,2018-10-01,2022-08-28,"provencal, m. provencal ; luc provencal","CAN","QCASSNAT"
"luc provencal","QC","beaucenord","m","education","election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"provencal, m. provencal ; luc provencal","CAN","QCASSNAT"
"pauleugene quirion","QC","beaucesud","m","business","election",1994-09-12,1994,"1996","PLQ",35,1994-09-12,1998-11-25,"quirion","CAN","QCASSNAT"
"daniel ratthe","QC","blainville","m","business","election",2008-12-08,2008,"2014","PQ",39,2008-12-08,2012-08-01,"ratthe","CAN","QCASSNAT"
"daniel ratthe","QC","blainville","m","business","election",2012-09-04,2012,"2014","CAQ",40,2012-09-04,2014-03-05,"ratthe","CAN","QCASSNAT"
"francois rebello","QC","laprairie","m","business","election",2008-12-08,2008,"2012","PQ",39,2008-12-08,2012-08-01,"rebello","CAN","QCASSNAT"
"claude reid","QC","beauharnois","m","business","election",2018-10-01,2018,"NA","CAQ",42,2018-10-01,2022-08-28,"reid, m. reid ; m.reid","CAN","QCASSNAT"
"claude reid","QC","beauharnois","m","business","election",2022-10-03,2022,"NA","CAQ",43,NA,NA,NA,"CAN","QCASSNAT"
"pierre reid","QC","orford","m","computerscience","election",2003-04-14,2003,"2018","PLQ",37,2003-04-14,2007-02-21,"reid","CAN","QCASSNAT"
"pierre reid","QC","orford","m","computerscience","election",2007-03-26,2007,"2018","PLQ",38,2007-03-26,2008-11-05,"reid","CAN","QCASSNAT"
"pierre reid","QC","orford","m","computerscience","election",2008-12-08,2008,"2018","PLQ",39,2008-12-08,2012-08-01,"reid","CAN","QCASSNAT"
"pierre reid","QC","orford","m","computerscience","election",2012-09-04,2012,"2018","PLQ",40,2012-09-04,2014-03-05,"reid","CAN","QCASSNAT"
"pierre reid","QC","orford","m","computerscience","election",2014-04-07,2014,"2018","PLQ",41,2014-04-07,2018-08-23,"reid","CAN","QCASSNAT"
"jeannine richard","QC","ilesdelamadeleine","f","business","election",2012-09-04,2012,"2014","PQ",40,2012-09-04,2014-03-05,NA,"CAN","QCASSNAT"
"lorraine richard","QC","duplessis","f","medicalcare","election",2003-04-14,2003,"NA","PQ",37,2003-04-14,2007-02-21,"richard","CAN","QCASSNAT"
"lorraine richard","QC","duplessis","f","medicalcare","election",2007-03-26,2007,"NA","PQ",38,2007-03-26,2008-11-05,"richard","CAN","QCASSNAT"
"lorraine richard","QC","duplessis","f","medicalcare","election",2008-12-08,2008,"NA","PQ",39,2008-12-08,2012-08-01,NA,"CAN","QCASSNAT"
"lorraine richard","QC","duplessis","f","medicalcare","election",2012-09-04,2012,"NA","PQ",40,2012-09-04,2014-03-05,NA,"CAN","QCASSNAT"
"lorraine richard","QC","duplessis","f","medicalcare","election",2014-04-07,2014,"NA","PQ",41,2014-04-07,2018-08-23,"richard","CAN","QCASSNAT"
"lorraine richard","QC","duplessis","f","medicalcare","election",2018-10-01,2018,"NA","PQ",42,2018-10-01,2022-08-28,"richard ; mme richard","CAN","QCASSNAT"
"monique richard","QC","margueritedyouville","f","education","election",2008-12-08,2008,"2012","PQ",39,2008-12-08,2012-08-01,NA,"CAN","QCASSNAT"
"roland richer","QC","argenteuil","m","education","byelection",2012-09-04,2012,"2014","PQ",40,2012-09-04,2014-03-05,"richer","CAN","QCASSNAT"
"roland richer","QC","argenteuil","m","education","election",2012-09-04,2012,"2014","PQ",40,2012-09-04,2014-03-05,"richer","CAN","QCASSNAT"
"andre riedl","QC","iberville","m","business","election",2007-03-26,2007,"2008","ADQ",38,2007-03-26,2008-11-05,"riedl","CAN","QCASSNAT"
"jean rioux","QC","iberville","m","education","election",2003-04-14,2003,"2007","PLQ",37,2003-04-14,2007-02-21,"rioux","CAN","QCASSNAT"
"matthias rioux","QC","matane","m","education","election",1994-09-12,1994,"2003","PQ",35,1994-09-12,1998-11-25,"rioux","CAN","QCASSNAT"
"matthias rioux","QC","matane","m","education","election",1998-11-30,1998,"2003","PQ",36,1998-11-30,2003-02-12,"rioux","CAN","QCASSNAT"
"michel rivard","QC","limoilou","m","business","election",1994-09-12,1994,"1998","PQ",35,1994-09-12,1998-11-25,"rivard","CAN","QCASSNAT"
"marwah rizqy","QC","saintlaurent","f","law","election",2018-10-01,2018,"NA","PLQ",42,2018-10-01,2022-08-28,"rizqy ; mme rizqy","CAN","QCASSNAT"
"marwah rizqy","QC","saintlaurent","f","law","election",2022-10-03,2022,"NA","PLQ",43,NA,NA,"rizqy ; mme rizqy","CAN","QCASSNAT"
"jeanfrancois roberge","QC","chambly","m","education","election",2014-04-07,2014,"NA","CAQ",41,2014-04-07,2018-08-23,"roberge","CAN","QCASSNAT"
"jeanfrancois roberge","QC","chambly","m","education","election",2018-10-01,2018,"NA","CAQ",42,2018-10-01,2022-08-28,"roberge","CAN","QCASSNAT"
"jeanfrancois roberge","QC","chambly","m","education","election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"roberge ; m. roberge ; m.roberge","CAN","QCASSNAT"
"gilles robert","QC","prevost","m","education","election",2008-12-08,2008,"2012","PQ",39,2008-12-08,2012-08-01,"robert","CAN","QCASSNAT"
"helene robert","QC","deuxmontagnes","f","education","election",1994-09-12,1994,"2007","PQ",35,1994-09-12,1998-11-25,"robert","CAN","QCASSNAT"
"helene robert","QC","deuxmontagnes","f","education","election",1998-11-30,1998,"2007","PQ",36,1998-11-30,2003-02-12,"robert","CAN","QCASSNAT"
"helene robert","QC","deuxmontagnes","f","education","election",2003-04-14,2003,"2007","PQ",37,2003-04-14,2007-02-21,"robert","CAN","QCASSNAT"
"paule robitaille","QC","bourassasauve","f","journalism","election",2018-10-01,2018,"NA","PLQ",42,2018-10-01,2022-08-28,"robitaille ; mme robitaille","CAN","QCASSNAT"
"nathalie rochefort","QC","mercier","f","communitywork","byelection",1998-11-30,1998,"2003","PLQ",36,1998-11-30,2003-02-12,"rochefort","CAN","QCASSNAT"
"jean rochon","QC","charlesbourg","m","medicine","election",1994-09-12,1994,"2003","PQ",35,1994-09-12,1998-11-25,"rochon","CAN","QCASSNAT"
"jean rochon","QC","charlesbourg","m","medicine","election",1998-11-30,1998,"2003","PQ",36,1998-11-30,2003-02-12,"rochon","CAN","QCASSNAT"
"sylvain rochon","QC","richelieu","m","journalism","byelection",2014-04-07,2014,"2018","PQ",41,2014-04-07,2018-08-23,"rochon","CAN","QCASSNAT"
"filomena rotiroti","QC","jeannemanceviger","f","politics","election",2008-12-08,2008,"NA","PLQ",39,2008-12-08,2012-08-01,"rotiroti","CAN","QCASSNAT"
"filomena rotiroti","QC","jeannemanceviger","f","politics","election",2012-09-04,2012,"NA","PLQ",40,2012-09-04,2014-03-05,"rotiroti","CAN","QCASSNAT"
"filomena rotiroti","QC","jeannemanceviger","f","politics","election",2014-04-07,2014,"NA","PLQ",41,2014-04-07,2018-08-23,"rotiroti","CAN","QCASSNAT"
"filomena rotiroti","QC","jeannemanceviger","f","politics","election",2018-10-01,2018,"NA","PLQ",42,2018-10-01,2022-08-28,"rotiroti","CAN","QCASSNAT"
"filomena rotiroti","QC","jeannemanceviger","f","politics","election",2022-10-03,2022,"NA","PLQ",43,NA,NA,"rotiroti ; mme rotiroti ; mmerotiroti","CAN","QCASSNAT"
"chantal rouleau","QC","pointeauxtrembles","f","communitywork","election",2018-10-01,2018,"NA","CAQ",42,2018-10-01,2022-08-28,"rouleau ; mme rouleau","CAN","QCASSNAT"
"chantal rouleau","QC","pointeauxtrembles","f","communitywork","election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"rouleau ; mme rouleau","CAN","QCASSNAT"
"jean rousselle","QC","vimont","m","police","election",2012-09-04,2012,"NA","PLQ",40,2012-09-04,2014-03-05,"rousselle","CAN","QCASSNAT"
"jean rousselle","QC","vimont","m","police","election",2014-04-07,2014,"NA","PLQ",41,2014-04-07,2018-08-23,"rousselle","CAN","QCASSNAT"
"jean rousselle","QC","vimont","m","police","election",2018-10-01,2018,"NA","PLQ",42,2018-10-01,2022-08-28,"rousselle","CAN","QCASSNAT"
"jeanfrancois roux","QC","arthabaska","m","business","election",2007-03-26,2007,"2008","ADQ",38,2007-03-26,2008-11-05,"roux","CAN","QCASSNAT"
"claude roy","QC","montmagnylislet","m","business","election",2007-03-26,2007,"2008","ADQ",38,2007-03-26,2008-11-05,NA,"CAN","QCASSNAT"
"nathalie roy","QC","montarville","f","journalism","election",2012-09-04,2012,"NA","CAQ",40,2012-09-04,2014-03-05,NA,"CAN","QCASSNAT"
"nathalie roy","QC","montarville","f","journalism","election",2014-04-07,2014,"NA","CAQ",41,2014-04-07,2018-08-23,NA,"CAN","QCASSNAT"
"nathalie roy","QC","montarville","f","journalism","election",2018-10-01,2018,"NA","CAQ",42,2018-10-01,2022-08-28,"mme roy","CAN","QCASSNAT"
"nathalie roy","QC","montarville","f","journalism","election",2022-10-03,2022,"NA","CAQ",43,NA,NA,NA,"CAN","QCASSNAT"
"sylvain roy","QC","bonaventure","m","education","election",2012-09-04,2012,"NA","PQ",40,2012-09-04,2014-03-05,NA,"CAN","QCASSNAT"
"sylvain roy","QC","bonaventure","m","education","election",2014-04-07,2014,"NA","PQ",41,2014-04-07,2018-08-23,NA,"CAN","QCASSNAT"
"sylvain roy","QC","bonaventure","m","education","election",2018-10-01,2018,"NA","PQ",42,2018-10-01,2022-08-28,"m. roy","CAN","QCASSNAT"
"sylvie roy","QC","lotbiniere","f","law","election",2003-04-14,2003,"2016","ADQ",37,2003-04-14,2007-02-21,"roy","CAN","QCASSNAT"
"sylvie roy","QC","lotbiniere","f","law","election",2007-03-26,2007,"2016","ADQ",38,2007-03-26,2008-11-05,NA,"CAN","QCASSNAT"
"sylvie roy","QC","lotbiniere","f","law","election",2008-12-08,2008,"2016","ADQ",39,2008-12-08,2012-08-01,"roy","CAN","QCASSNAT"
"sylvie roy","QC","arthabaska","f","law","election",2012-09-04,2012,"2016","CAQ",40,2012-09-04,2014-03-05,NA,"CAN","QCASSNAT"
"sylvie roy","QC","arthabaska","f","law","election",2014-04-07,2014,"2016","CAQ",41,2014-04-07,2018-08-23,NA,"CAN","QCASSNAT"
"monique royverville","QC","laprairie","f","business","election",2007-03-26,2007,"2008","ADQ",38,2007-03-26,2008-11-05,"royverville","CAN","QCASSNAT"
"claire samson","QC","iberville","f","business","election",2014-04-07,2014,"NA","CAQ",41,2014-04-07,2018-08-23,"samson","CAN","QCASSNAT"
"claire samson","QC","iberville","f","business","election",2018-10-01,2018,"NA","CAQ",42,2018-10-01,2022-08-28,"samson","CAN","QCASSNAT"
"monique sauve","QC","fabre","f","business","byelection",2014-04-07,2014,"NA","PLQ",41,2014-04-07,2018-08-23,"sauve","CAN","QCASSNAT"
"monique sauve","QC","fabre","f","business","election",2018-10-01,2018,"NA","PLQ",42,2018-10-01,2022-08-28,"sauve","CAN","QCASSNAT"
"sebastien schneeberger","QC","drummond","m","business","election",2007-03-26,2007,"NA","ADQ",38,2007-03-26,2008-11-05,"schneeberger ; m. schneeberger ; m.schneeberger ; sébastien schneeberger","CAN","QCASSNAT"
"sebastien schneeberger","QC","drummondboisfrancs","m","business","election",2012-09-04,2012,"NA","CAQ",40,2012-09-04,2014-03-05,"schneeberger ; m. schneeberger ; m.schneeberger ; sébastien schneeberger","CAN","QCASSNAT"
"sebastien schneeberger","QC","drummondboisfrancs","m","business","election",2014-04-07,2014,"NA","CAQ",41,2014-04-07,2018-08-23,"schneeberger ; m. schneeberger ; m.schneeberger ; sébastien schneeberger","CAN","QCASSNAT"
"sebastien schneeberger","QC","drummondboisfrancs","m","business","election",2018-10-01,2018,"NA","CAQ",42,2018-10-01,2022-08-28,"schneeberger ; m. schneeberger ; m.schneeberger ; sébastien schneeberger","CAN","QCASSNAT"
"sebastien schneeberger","QC","drummondboisfrancs","m","business","election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"schneeberger ; m. schneeberger ; m.schneeberger ; sébastien schneeberger","CAN","QCASSNAT"
"yves seguin","QC","outremont","m","law","election",2003-04-14,2003,"2005","PLQ",37,2003-04-14,2007-02-21,"seguin","CAN","QCASSNAT"
"celine signori","QC","blainville","f","business","election",1994-09-12,1994,"2001","PQ",35,1994-09-12,1998-11-25,"signori","CAN","QCASSNAT"
"celine signori","QC","blainville","f","business","election",1998-11-30,1998,"2001","PQ",36,1998-11-30,2003-02-12,"signori","CAN","QCASSNAT"
"andre simard","QC","kamouraskatemiscouata","m","veterinarymedicine","byelection",2008-12-08,2008,"2012","PQ",39,2008-12-08,2012-08-01,NA,"CAN","QCASSNAT"
"caroline simard","QC","charlevoixcotedebeaupre","f","business","election",2014-04-07,2014,"2018","PLQ",41,2014-04-07,2018-08-23,NA,"CAN","QCASSNAT"
"jeanfrancois simard","QC","montmorency","m","education","election",1998-11-30,1998,"NA","PQ",36,1998-11-30,2003-02-12,NA,"CAN","QCASSNAT"
"jeanfrancois simard","QC","montmorency","m","education","election",2018-10-01,2018,"NA","PQ",42,2018-10-01,2022-08-28,"simard","CAN","QCASSNAT"
"jeanfrancois simard","QC","montmorency","m","education","election",2022-10-03,2022,"NA","CAQ",43,NA,NA,NA,"CAN","QCASSNAT"
"monique simard","QC","laprairie","f","business","byelection",1994-09-12,1994,"1998","PQ",35,1994-09-12,1998-11-25,NA,"CAN","QCASSNAT"
"serge simard","QC","dubuc","m","business","election",2008-12-08,2008,"2012","PLQ",39,2008-12-08,2012-08-01,NA,"CAN","QCASSNAT"
"serge simard","QC","dubuc","m","business","election",2014-04-07,2014,"2018","PLQ",41,2014-04-07,2018-08-23,NA,"CAN","QCASSNAT"
"sylvain simard","QC","richelieu","m","education","election",1994-09-12,1994,"2012","PQ",35,1994-09-12,1998-11-25,NA,"CAN","QCASSNAT"
"sylvain simard","QC","richelieu","m","education","election",1998-11-30,1998,"2012","PQ",36,1998-11-30,2003-02-12,NA,"CAN","QCASSNAT"
"sylvain simard","QC","richelieu","m","education","election",2003-04-14,2003,"2012","PQ",37,2003-04-14,2007-02-21,"simard","CAN","QCASSNAT"
"sylvain simard","QC","richelieu","m","education","election",2007-03-26,2007,"2012","PQ",38,2007-03-26,2008-11-05,NA,"CAN","QCASSNAT"
"sylvain simard","QC","richelieu","m","education","election",2008-12-08,2008,"2012","PQ",39,2008-12-08,2012-08-01,NA,"CAN","QCASSNAT"
"christos sirros","QC","laurier","m","education","election",1994-09-12,1994,"2004","PLQ",35,1994-09-12,1998-11-25,"sirros","CAN","QCASSNAT"
"christos sirros","QC","laurierdorion","m","education","election",1998-11-30,1998,"2004","PLQ",36,1998-11-30,2003-02-12,"sirros","CAN","QCASSNAT"
"christos sirros","QC","laurierdorion","m","education","election",2003-04-14,2003,"2004","PLQ",37,2003-04-14,2007-02-21,"sirros","CAN","QCASSNAT"
"christopher skeete","QC","sainterose","m","business","election",2018-10-01,2018,"NA","CAQ",42,2018-10-01,2022-08-28,"skeete","CAN","QCASSNAT"
"christopher skeete","QC","sainterose","m","business","election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"skeete ; m. skeete ; m.skeete","CAN","QCASSNAT"
"gerry sklavounos","QC","laurierdorion","m","law","election",2007-03-26,2007,"2018","PLQ",38,2007-03-26,2008-11-05,"sklavounos","CAN","QCASSNAT"
"gerry sklavounos","QC","laurierdorion","m","law","election",2008-12-08,2008,"2018","PLQ",39,2008-12-08,2012-08-01,"sklavounos","CAN","QCASSNAT"
"gerry sklavounos","QC","laurierdorion","m","law","election",2012-09-04,2012,"2018","PLQ",40,2012-09-04,2014-03-05,"sklavounos","CAN","QCASSNAT"
"gerry sklavounos","QC","laurierdorion","m","law","election",2014-04-07,2014,"2018","PLQ",41,2014-04-07,2018-08-23,"sklavounos","CAN","QCASSNAT"
"chantal soucy","QC","sainthyacinthe","f","business","election",2014-04-07,2014,"NA","CAQ",41,2014-04-07,2018-08-23,"soucy","CAN","QCASSNAT"
"chantal soucy","QC","sainthyacinthe","f","business","election",2018-10-01,2018,"NA","CAQ",42,2018-10-01,2022-08-28,"soucy","CAN","QCASSNAT"
"chantal soucy","QC","sainthyacinthe","f","business","election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"soucy ; mme soucy","CAN","QCASSNAT"
"jeanpierre soucy","QC","portneuf","m","education","election",2003-04-14,2003,"2007","PLQ",37,2003-04-14,2007-02-21,"soucy","CAN","QCASSNAT"
"andre spenard","QC","beaucenord","m","business","election",2012-09-04,2012,"2018","CAQ",40,2012-09-04,2014-03-05,"spenard","CAN","QCASSNAT"
"andre spenard","QC","beaucenord","m","business","election",2014-04-07,2014,"2018","CAQ",41,2014-04-07,2018-08-23,"spenard","CAN","QCASSNAT"
"danielle stamand","QC","troisrivieres","f","education","election",2008-12-08,2008,"2014","PLQ",39,2008-12-08,2012-08-01,"stamand","CAN","QCASSNAT"
"danielle stamand","QC","troisrivieres","f","education","election",2012-09-04,2012,"2014","PLQ",40,2012-09-04,2014-03-05,"stamand","CAN","QCASSNAT"
"jeanclaude standre","QC","lassomption","m","business","byelection",1994-09-12,1994,"2007","PQ",35,1994-09-12,1998-11-25,"standre","CAN","QCASSNAT"
"jeanclaude standre","QC","lassomption","m","business","election",1998-11-30,1998,"2007","PQ",36,1998-11-30,2003-02-12,"standre","CAN","QCASSNAT"
"jeanclaude standre","QC","lassomption","m","business","election",2003-04-14,2003,"2007","PQ",37,2003-04-14,2007-02-21,"standre","CAN","QCASSNAT"
"bertrand starnaud","QC","chambly","m","law","election",2008-12-08,2008,"2014","PQ",39,2008-12-08,2012-08-01,"starnaud","CAN","QCASSNAT"
"bertrand starnaud","QC","chambly","m","law","election",2012-09-04,2012,"2014","PQ",40,2012-09-04,2014-03-05,"starnaud","CAN","QCASSNAT"
"yves stdenis","QC","argenteuil","m","business","election",2014-04-07,2014,"2018","PLQ",41,2014-04-07,2018-08-23,"stdenis","CAN","QCASSNAT"
"michelyne stlaurent","QC","montmorency","f","law","election",2012-09-04,2012,"2014","CAQ",40,2012-09-04,2014-03-05,"stlaurent","CAN","QCASSNAT"
"christine stpierre","QC","lacadie","f","journalism","election",2007-03-26,2007,"NA","PLQ",38,2007-03-26,2008-11-05,"stpierre","CAN","QCASSNAT"
"christine stpierre","QC","lacadie","f","journalism","election",2008-12-08,2008,"NA","PLQ",39,2008-12-08,2012-08-01,"stpierre","CAN","QCASSNAT"
"christine stpierre","QC","lacadie","f","journalism","election",2012-09-04,2012,"NA","PLQ",40,2012-09-04,2014-03-05,"stpierre","CAN","QCASSNAT"
"christine stpierre","QC","lacadie","f","journalism","election",2014-04-07,2014,"NA","PLQ",41,2014-04-07,2018-08-23,"stpierre","CAN","QCASSNAT"
"christine stpierre","QC","lacadie","f","journalism","election",2018-10-01,2018,"NA","PLQ",42,2018-10-01,2022-08-28,"stpierre ; mme stpierre ; mmestpierre","CAN","QCASSNAT"
"claude suprenant","QC","groulx","m","business","election",2014-04-07,2014,"2018","CAQ",41,2014-04-07,2018-08-23,"surprenant","CAN","QCASSNAT"
"gilles taillon","QC","chauveau","m","education","election",2007-03-26,2007,"2008","ADQ",38,2007-03-26,2008-11-05,"taillon","CAN","QCASSNAT"
"marc tanguay","QC","lafontaine","m","law","byelection",2012-09-04,2012,"NA","PLQ",40,2012-09-04,2014-03-05,"tanguay","CAN","QCASSNAT"
"marc tanguay","QC","lafontaine","m","law","election",2012-09-04,2012,"NA","PLQ",40,2012-09-04,2014-03-05,"tanguay","CAN","QCASSNAT"
"marc tanguay","QC","lafontaine","m","law","election",2014-04-07,2014,"NA","PLQ",41,2014-04-07,2018-08-23,"tanguay","CAN","QCASSNAT"
"marc tanguay","QC","lafontaine","m","law","election",2018-10-01,2018,"NA","PLQ",42,2018-10-01,2022-08-28,"tanguay","CAN","QCASSNAT"
"marc tanguay","QC","lafontaine","m","law","election",2022-10-03,2022,"NA","PLQ",43,NA,NA,"tanguay ; m. tanguay ; m.tanguay","CAN","QCASSNAT"
"denis tardif","QC","rivieredulouptemiscouata","m","business","election",2018-10-01,2018,"NA","CAQ",42,2018-10-01,2022-08-28,"m. tardif ; m.tardif","CAN","QCASSNAT"
"marielouise tardif","QC","laviolettesaintmaurice","f","engineering","election",2018-10-01,2018,"NA","CAQ",42,2018-10-01,2022-08-28,"mme tardif","CAN","QCASSNAT"
"marielouise tardif","QC","laviolettesaintmaurice","f","engineering","election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"mme tardif","CAN","QCASSNAT"
"carole theberge","QC","levis","f","business","election",2003-04-14,2003,"2007","PLQ",37,2003-04-14,2007-02-21,"theberge","CAN","QCASSNAT"
"lise theriault","QC","anjou","f","business","byelection",1998-11-30,1998,"NA","PLQ",36,1998-11-30,2003-02-12,"theriault","CAN","QCASSNAT"
"lise theriault","QC","anjou","f","business","election",2003-04-14,2003,"NA","PLQ",37,2003-04-14,2007-02-21,NA,"CAN","QCASSNAT"
"lise theriault","QC","anjou","f","business","election",2007-03-26,2007,"NA","PLQ",38,2007-03-26,2008-11-05,"theriault","CAN","QCASSNAT"
"lise theriault","QC","anjou","f","business","election",2008-12-08,2008,"NA","PLQ",39,2008-12-08,2012-08-01,"theriault","CAN","QCASSNAT"
"lise theriault","QC","anjoulouisriel","f","business","election",2012-09-04,2012,"NA","PLQ",40,2012-09-04,2014-03-05,"theriault","CAN","QCASSNAT"
"lise theriault","QC","anjoulouisriel","f","business","election",2014-04-07,2014,"NA","PLQ",41,2014-04-07,2018-08-23,"theriault","CAN","QCASSNAT"
